,assists,deaths,duration,game_mode,hero_id,kills,leaver_status,lobby_type,match_id,party_size,player_slot,radiant_win,skill,start_time,version
0,23.0,6.0,3298.0,22.0,7.0,4.0,0.0,7.0,4024039976.0,,4.0,1.0,,1532534853.0,
1,22.0,16.0,2570.0,22.0,36.0,9.0,0.0,7.0,4023956699.0,,3.0,0.0,1,1532531690.0,
2,12.0,14.0,1785.0,22.0,88.0,2.0,0.0,7.0,4023890865.0,,128.0,1.0,1,1532529439.0,
3,7.0,0.0,1054.0,22.0,45.0,5.0,0.0,7.0,4023841395.0,,2.0,1.0,1,1532527832.0,
4,0.0,8.0,1291.0,22.0,45.0,8.0,0.0,7.0,4023787679.0,,1.0,0.0,1,1532526060.0,
5,19.0,10.0,3543.0,22.0,2.0,11.0,0.0,7.0,4023527835.0,,1.0,1.0,,1532516560.0,
6,5.0,8.0,2137.0,22.0,50.0,4.0,0.0,7.0,4023439163.0,,130.0,1.0,1,1532512515.0,
7,16.0,11.0,2154.0,22.0,26.0,2.0,0.0,7.0,4023387399.0,,4.0,0.0,,1532510029.0,
8,21.0,5.0,2458.0,22.0,51.0,4.0,0.0,7.0,4023329661.0,,0.0,1.0,1,1532507167.0,
9,12.0,7.0,2495.0,22.0,70.0,7.0,0.0,7.0,4022817407.0,,132.0,1.0,1,1532470141.0,
10,17.0,12.0,3480.0,22.0,18.0,14.0,0.0,7.0,4022010485.0,,0.0,0.0,,1532433606.0,
11,16.0,0.0,1915.0,22.0,67.0,10.0,0.0,7.0,4021951771.0,,131.0,0.0,1,1532431297.0,
12,28.0,11.0,3314.0,22.0,67.0,14.0,0.0,7.0,4021865650.0,,1.0,0.0,,1532427511.0,
13,4.0,11.0,1781.0,22.0,45.0,3.0,1.0,7.0,4021214897.0,1,129.0,1.0,1,1532383472.0,21
14,15.0,14.0,2774.0,22.0,20.0,3.0,0.0,7.0,4020503029.0,2,3.0,0.0,,1532350988.0,21
15,16.0,13.0,3243.0,22.0,20.0,2.0,0.0,7.0,4019861843.0,,4.0,0.0,,1532319013.0,
16,22.0,7.0,2186.0,22.0,20.0,5.0,0.0,7.0,4019826077.0,,3.0,1.0,1,1532316324.0,21
17,21.0,12.0,3139.0,22.0,50.0,7.0,0.0,7.0,4019770401.0,,131.0,0.0,1,1532312064.0,
18,11.0,6.0,1976.0,22.0,14.0,12.0,0.0,7.0,4019668115.0,,129.0,0.0,1,1532303102.0,
19,13.0,7.0,1640.0,22.0,37.0,2.0,0.0,7.0,4019644952.0,,128.0,1.0,1,1532301016.0,
20,1.0,5.0,1165.0,22.0,112.0,2.0,0.0,7.0,4019626048.0,,129.0,1.0,1,1532299395.0,
21,4.0,10.0,1306.0,22.0,26.0,2.0,0.0,7.0,4019602919.0,,2.0,0.0,1,1532297564.0,
22,29.0,10.0,2203.0,22.0,87.0,2.0,0.0,7.0,4019565780.0,,2.0,1.0,1,1532294906.0,
23,17.0,11.0,2685.0,22.0,51.0,7.0,0.0,7.0,4019513718.0,1,0.0,1.0,1,1532291686.0,21
24,20.0,5.0,2146.0,22.0,35.0,3.0,0.0,7.0,4019468199.0,,3.0,1.0,1,1532289121.0,
25,13.0,10.0,2369.0,22.0,16.0,4.0,0.0,7.0,4018555953.0,,132.0,1.0,,1532253730.0,
26,3.0,6.0,1616.0,22.0,63.0,5.0,0.0,7.0,4018502076.0,,128.0,1.0,1,1532251663.0,
27,30.0,7.0,2433.0,22.0,9.0,8.0,0.0,7.0,4016579380.0,,3.0,1.0,,1532163632.0,
28,27.0,11.0,2819.0,22.0,51.0,6.0,0.0,7.0,4016502765.0,,2.0,1.0,,1532160480.0,
29,19.0,8.0,2677.0,22.0,67.0,15.0,0.0,7.0,4016427406.0,,130.0,1.0,1,1532157252.0,
30,15.0,9.0,3551.0,22.0,44.0,11.0,0.0,7.0,4015582318.0,,0.0,1.0,,1532105884.0,
31,16.0,8.0,2938.0,22.0,18.0,16.0,0.0,7.0,4014869119.0,,129.0,0.0,,1532078809.0,
32,15.0,6.0,2179.0,22.0,16.0,1.0,0.0,7.0,4014811510.0,,132.0,1.0,,1532076013.0,
33,10.0,8.0,1872.0,22.0,67.0,4.0,0.0,7.0,4014764551.0,,130.0,1.0,1,1532073645.0,
34,30.0,17.0,3402.0,22.0,47.0,13.0,0.0,7.0,4013598311.0,,2.0,1.0,,1532006320.0,
35,24.0,11.0,2441.0,22.0,85.0,5.0,0.0,7.0,4012328923.0,,0.0,0.0,,1531931432.0,
36,18.0,14.0,2235.0,22.0,71.0,4.0,0.0,7.0,4012267471.0,,130.0,1.0,,1531928892.0,
37,38.0,4.0,1893.0,22.0,71.0,6.0,0.0,7.0,4012160823.0,,131.0,0.0,,1531924953.0,21
38,35.0,14.0,3058.0,22.0,71.0,9.0,0.0,7.0,4012047320.0,,131.0,1.0,,1531921120.0,
39,14.0,5.0,2210.0,22.0,11.0,10.0,0.0,7.0,4006154797.0,,0.0,1.0,1,1531615607.0,
40,24.0,9.0,3008.0,22.0,67.0,15.0,0.0,7.0,4006113215.0,1,2.0,0.0,1,1531612094.0,21
41,17.0,10.0,2615.0,22.0,18.0,4.0,0.0,7.0,4006073913.0,,130.0,1.0,1,1531608915.0,
42,15.0,3.0,1716.0,22.0,8.0,5.0,0.0,7.0,4006044011.0,,4.0,1.0,1,1531606695.0,
43,26.0,12.0,3553.0,22.0,53.0,12.0,0.0,7.0,4004254269.0,1,130.0,1.0,,1531524410.0,21
44,15.0,17.0,2101.0,22.0,47.0,8.0,0.0,7.0,4003415855.0,,132.0,1.0,1,1531485928.0,
45,11.0,11.0,1952.0,22.0,8.0,2.0,0.0,7.0,4002162208.0,,2.0,0.0,1,1531412168.0,
46,3.0,0.0,886.0,22.0,67.0,3.0,0.0,7.0,4002130075.0,,129.0,0.0,1,1531410853.0,
47,19.0,6.0,2638.0,22.0,16.0,3.0,0.0,7.0,4001736072.0,,1.0,1.0,,1531397065.0,
48,12.0,6.0,2570.0,22.0,8.0,6.0,0.0,7.0,4001656756.0,1,132.0,0.0,,1531393848.0,21
49,44.0,1.0,1290.0,22.0,36.0,51.0,0.0,7.0,4000382167.0,1,0.0,1.0,,1531318913.0,21
50,5.0,9.0,1554.0,22.0,30.0,0.0,0.0,7.0,3998309808.0,,131.0,1.0,1,1531216831.0,
51,14.0,8.0,2076.0,22.0,16.0,2.0,0.0,7.0,3996099896.0,,130.0,1.0,1,1531092500.0,
52,5.0,4.0,959.0,22.0,14.0,2.0,0.0,7.0,3996081623.0,,0.0,0.0,1,1531090915.0,
53,14.0,3.0,2678.0,22.0,35.0,19.0,0.0,7.0,3996039922.0,,3.0,0.0,1,1531087629.0,
54,6.0,7.0,2076.0,22.0,36.0,5.0,0.0,7.0,3991384289.0,,1.0,1.0,,1530876057.0,
55,12.0,8.0,3503.0,22.0,1.0,8.0,0.0,7.0,3991290202.0,,129.0,0.0,,1530872035.0,
56,12.0,10.0,1966.0,22.0,14.0,3.0,0.0,7.0,3991217722.0,,130.0,1.0,,1530868736.0,
57,33.0,15.0,3671.0,22.0,14.0,10.0,0.0,7.0,3990765773.0,,131.0,0.0,,1530841574.0,
58,12.0,10.0,2749.0,22.0,26.0,6.0,0.0,7.0,3990724654.0,,4.0,0.0,1,1530838158.0,
59,32.0,8.0,2879.0,22.0,50.0,8.0,0.0,7.0,3990688107.0,,131.0,1.0,1,1530834888.0,
60,5.0,3.0,1459.0,22.0,35.0,12.0,0.0,7.0,3989901312.0,,0.0,1.0,1,1530796988.0,
61,7.0,9.0,2181.0,22.0,47.0,19.0,0.0,7.0,3988781710.0,,128.0,1.0,,1530734128.0,21
62,24.0,3.0,2312.0,22.0,18.0,10.0,0.0,7.0,3988724902.0,1,132.0,0.0,,1530731336.0,21
63,7.0,12.0,3180.0,22.0,2.0,5.0,0.0,7.0,3988011375.0,,131.0,1.0,,1530704621.0,
64,13.0,1.0,1706.0,22.0,1.0,6.0,0.0,7.0,3987957271.0,1,2.0,1.0,1,1530702465.0,21
65,19.0,7.0,3863.0,22.0,98.0,2.0,0.0,7.0,3986124258.0,1,131.0,1.0,,1530608938.0,21
66,23.0,7.0,4455.0,22.0,80.0,12.0,0.0,7.0,3984433220.0,,128.0,1.0,,1530519113.0,
67,16.0,14.0,4016.0,22.0,8.0,6.0,0.0,7.0,3982533893.0,,130.0,1.0,,1530426824.0,
68,21.0,16.0,2732.0,22.0,47.0,4.0,0.0,7.0,3981252712.0,,132.0,1.0,,1530364430.0,
69,7.0,8.0,2457.0,22.0,8.0,3.0,0.0,7.0,3981156557.0,,129.0,1.0,,1530361402.0,
70,3.0,7.0,1859.0,22.0,8.0,2.0,0.0,7.0,3981078367.0,,4.0,0.0,1,1530358859.0,
71,14.0,11.0,3593.0,22.0,8.0,9.0,0.0,7.0,3980963274.0,,2.0,0.0,,1530354713.0,
72,7.0,8.0,3417.0,22.0,8.0,3.0,0.0,7.0,3980859640.0,,2.0,0.0,,1530350757.0,
73,13.0,8.0,2302.0,22.0,8.0,2.0,0.0,7.0,3979785280.0,,3.0,0.0,1,1530293257.0,
74,16.0,6.0,3152.0,22.0,42.0,3.0,0.0,7.0,3978931634.0,,1.0,0.0,,1530263153.0,
75,10.0,2.0,2748.0,22.0,8.0,11.0,0.0,7.0,3978830662.0,,130.0,0.0,,1530258563.0,
76,8.0,11.0,3622.0,22.0,8.0,13.0,0.0,7.0,3977945925.0,,129.0,0.0,,1530204215.0,
77,13.0,15.0,3407.0,22.0,30.0,5.0,0.0,7.0,3974088444.0,,132.0,1.0,2,1530015775.0,
78,14.0,8.0,3227.0,22.0,47.0,17.0,0.0,7.0,3973659311.0,,3.0,1.0,1,1529997460.0,
79,31.0,9.0,3449.0,22.0,94.0,5.0,0.0,7.0,3970680328.0,,128.0,1.0,2,1529843154.0,
80,12.0,7.0,3258.0,22.0,36.0,15.0,0.0,7.0,3970563822.0,,3.0,1.0,,1529839329.0,
81,18.0,14.0,2991.0,22.0,30.0,2.0,0.0,7.0,3970420378.0,,3.0,0.0,,1529834289.0,
82,6.0,1.0,2145.0,22.0,1.0,6.0,0.0,7.0,3968114566.0,1,131.0,0.0,,1529738206.0,21
83,3.0,11.0,2299.0,22.0,93.0,3.0,0.0,7.0,3966297154.0,1,132.0,1.0,,1529653193.0,21
84,6.0,5.0,2130.0,22.0,1.0,1.0,0.0,7.0,3966245799.0,,132.0,1.0,,1529650619.0,
85,3.0,5.0,1198.0,22.0,8.0,0.0,0.0,7.0,3966213831.0,,128.0,1.0,1,1529648930.0,
86,11.0,14.0,4221.0,22.0,1.0,19.0,0.0,7.0,3964745926.0,,130.0,1.0,,1529574127.0,
87,3.0,12.0,1102.0,22.0,42.0,1.0,0.0,7.0,3964708278.0,,132.0,1.0,1,1529572517.0,
88,4.0,7.0,1919.0,22.0,8.0,3.0,0.0,7.0,3964623578.0,,132.0,1.0,,1529568624.0,
89,6.0,5.0,2821.0,22.0,106.0,5.0,0.0,7.0,3964552195.0,,2.0,0.0,,1529565134.0,
90,17.0,9.0,3258.0,22.0,106.0,17.0,0.0,7.0,3963105721.0,,2.0,0.0,2,1529491026.0,
91,10.0,6.0,2804.0,22.0,35.0,13.0,0.0,7.0,3963022198.0,,3.0,0.0,,1529487492.0,
92,16.0,8.0,2385.0,22.0,28.0,3.0,0.0,7.0,3957396733.0,,3.0,0.0,,1529217483.0,
93,0.0,0.0,789.0,22.0,60.0,2.0,0.0,7.0,3957358938.0,1,4.0,1.0,1,1529216017.0,21
94,31.0,8.0,2967.0,22.0,37.0,5.0,0.0,7.0,3955533967.0,,3.0,1.0,2,1529139126.0,
95,13.0,9.0,2552.0,22.0,36.0,5.0,0.0,7.0,3955293801.0,,129.0,0.0,2,1529130209.0,
96,14.0,12.0,2245.0,22.0,114.0,4.0,0.0,7.0,3953669290.0,,3.0,0.0,,1529057983.0,
97,3.0,5.0,1098.0,22.0,93.0,1.0,0.0,7.0,3953627530.0,,129.0,1.0,1,1529056374.0,
98,29.0,7.0,2144.0,22.0,84.0,2.0,0.0,7.0,3953552549.0,,129.0,0.0,,1529053411.0,
99,8.0,7.0,2090.0,22.0,25.0,3.0,0.0,7.0,3952606986.0,,132.0,1.0,1,1528999436.0,
100,21.0,8.0,2006.0,22.0,74.0,1.0,0.0,7.0,3952546598.0,,132.0,1.0,,1528996925.0,
101,7.0,8.0,2600.0,22.0,74.0,2.0,0.0,7.0,3952087850.0,,4.0,1.0,2,1528981882.0,
102,11.0,6.0,2026.0,22.0,33.0,4.0,0.0,7.0,3951994403.0,,131.0,1.0,2,1528979157.0,
103,2.0,7.0,1246.0,22.0,38.0,0.0,0.0,7.0,3951941437.0,1,130.0,1.0,2,1528977509.0,21
104,18.0,12.0,2564.0,22.0,64.0,1.0,0.0,7.0,3950382880.0,,129.0,1.0,2,1528901518.0,
105,20.0,9.0,1973.0,22.0,64.0,5.0,0.0,7.0,3948198128.0,,129.0,0.0,1,1528807291.0,
106,17.0,8.0,2359.0,22.0,64.0,3.0,0.0,7.0,3948099126.0,,131.0,0.0,2,1528804293.0,
107,26.0,11.0,3039.0,22.0,64.0,3.0,0.0,7.0,3947965721.0,,3.0,1.0,,1528799710.0,
108,4.0,8.0,1693.0,22.0,38.0,0.0,0.0,7.0,3947910157.0,,0.0,0.0,2,1528797612.0,
109,5.0,12.0,2261.0,22.0,1.0,5.0,0.0,7.0,3947808555.0,,3.0,0.0,2,1528793637.0,
110,9.0,10.0,3613.0,22.0,4.0,10.0,0.0,7.0,3947694911.0,,0.0,0.0,3,1528789031.0,
111,17.0,7.0,2265.0,22.0,41.0,2.0,0.0,7.0,3924688987.0,,131.0,0.0,2,1527759515.0,
112,14.0,9.0,2103.0,22.0,16.0,6.0,0.0,7.0,3924587347.0,,4.0,0.0,2,1527755422.0,
113,11.0,2.0,1603.0,22.0,104.0,6.0,0.0,7.0,3924490877.0,,129.0,0.0,2,1527751365.0,
114,3.0,22.0,1171.0,22.0,64.0,0.0,1.0,7.0,3923081957.0,,131.0,1.0,2,1527684257.0,
115,14.0,2.0,1913.0,22.0,8.0,11.0,0.0,7.0,3922971006.0,,132.0,0.0,2,1527680776.0,21
116,6.0,3.0,2122.0,22.0,8.0,7.0,0.0,7.0,3922678390.0,,4.0,1.0,,1527669444.0,
117,2.0,3.0,1352.0,22.0,16.0,2.0,1.0,7.0,3922617168.0,,4.0,0.0,2,1527666881.0,
118,15.0,10.0,2662.0,22.0,11.0,14.0,0.0,7.0,3921823908.0,,4.0,0.0,2,1527617750.0,
119,14.0,1.0,1533.0,22.0,16.0,3.0,0.0,7.0,3920785756.0,1,131.0,0.0,2,1527582499.0,21
120,5.0,7.0,1755.0,22.0,67.0,3.0,0.0,7.0,3920729260.0,,129.0,1.0,2,1527580118.0,
121,21.0,10.0,2807.0,22.0,13.0,6.0,0.0,7.0,3913766407.0,,0.0,0.0,2,1527275565.0,
122,6.0,2.0,1997.0,22.0,1.0,7.0,0.0,7.0,3906893936.0,,130.0,1.0,2,1526978310.0,
123,2.0,4.0,1473.0,22.0,18.0,1.0,0.0,7.0,3906803027.0,1,131.0,1.0,2,1526974402.0,21
124,18.0,6.0,2167.0,22.0,7.0,5.0,0.0,7.0,3906743847.0,1,131.0,1.0,2,1526971718.0,21
125,12.0,10.0,2000.0,22.0,26.0,2.0,0.0,7.0,3902314659.0,,2.0,1.0,2,1526790987.0,
126,20.0,11.0,2601.0,22.0,2.0,5.0,0.0,7.0,3896016986.0,,2.0,0.0,2,1526554920.0,
127,7.0,0.0,472.0,4.0,84.0,3.0,0.0,0.0,3887873114.0,,2.0,1.0,2,1526229002.0,
128,12.0,3.0,2123.0,22.0,26.0,5.0,2.0,7.0,3887084558.0,,1.0,1.0,2,1526211799.0,
129,23.0,8.0,2159.0,22.0,30.0,5.0,0.0,7.0,3886971429.0,,1.0,1.0,1,1526209099.0,
130,14.0,7.0,1748.0,22.0,26.0,2.0,0.0,7.0,3885284020.0,,2.0,1.0,2,1526149694.0,
131,10.0,4.0,2299.0,22.0,35.0,3.0,2.0,7.0,3882493078.0,,3.0,0.0,1,1526065300.0,
132,14.0,3.0,2245.0,22.0,18.0,4.0,2.0,7.0,3727320380.0,,4.0,1.0,2,1518277845.0,
133,8.0,2.0,1923.0,22.0,1.0,1.0,0.0,7.0,3727231980.0,,129.0,0.0,2,1518274924.0,
134,5.0,1.0,1973.0,22.0,1.0,7.0,0.0,7.0,3727157321.0,,1.0,1.0,2,1518272554.0,
135,16.0,3.0,2194.0,22.0,18.0,18.0,0.0,7.0,3726522037.0,,0.0,1.0,1,1518249585.0,
136,21.0,2.0,2236.0,22.0,67.0,10.0,0.0,7.0,3724743603.0,,131.0,0.0,3,1518165586.0,
137,8.0,4.0,2493.0,22.0,94.0,1.0,0.0,7.0,3724681197.0,,0.0,0.0,2,1518162398.0,
138,14.0,4.0,1521.0,22.0,8.0,3.0,0.0,7.0,3724634642.0,1,2.0,1.0,3,1518159801.0,21
139,4.0,5.0,1468.0,22.0,104.0,0.0,0.0,7.0,3724593085.0,,132.0,1.0,2,1518157364.0,
140,11.0,6.0,2753.0,22.0,42.0,4.0,0.0,7.0,3723935700.0,,131.0,1.0,2,1518111058.0,
141,8.0,7.0,2557.0,22.0,17.0,14.0,0.0,7.0,3723859666.0,,130.0,1.0,2,1518107816.0,
142,8.0,2.0,1891.0,22.0,74.0,2.0,0.0,7.0,3723796675.0,,0.0,1.0,1,1518105315.0,
143,17.0,12.0,3245.0,22.0,74.0,7.0,0.0,7.0,3723691074.0,,129.0,1.0,2,1518101390.0,
144,10.0,8.0,2384.0,22.0,11.0,3.0,0.0,7.0,3723605759.0,,131.0,1.0,2,1518098397.0,
145,11.0,12.0,3185.0,22.0,44.0,17.0,0.0,7.0,3722834910.0,2,0.0,1.0,2,1518061261.0,21
146,7.0,6.0,1840.0,22.0,18.0,2.0,0.0,7.0,3722802278.0,,130.0,1.0,2,1518058899.0,
147,13.0,6.0,1901.0,22.0,35.0,11.0,0.0,7.0,3722769834.0,,1.0,1.0,3,1518056466.0,
148,10.0,10.0,2625.0,22.0,67.0,3.0,0.0,7.0,3722281788.0,2,132.0,1.0,2,1518024041.0,21
149,6.0,7.0,3005.0,22.0,1.0,3.0,0.0,7.0,3722195782.0,,2.0,1.0,2,1518020397.0,
150,23.0,11.0,3511.0,22.0,18.0,8.0,0.0,7.0,3722090352.0,,4.0,1.0,2,1518016342.0,
151,16.0,5.0,2673.0,22.0,44.0,9.0,0.0,7.0,3720605016.0,,0.0,1.0,1,1517935389.0,
152,9.0,4.0,2397.0,22.0,1.0,7.0,0.0,7.0,3720531368.0,,3.0,0.0,2,1517932395.0,
153,11.0,3.0,1889.0,22.0,18.0,12.0,0.0,7.0,3720468227.0,,3.0,1.0,2,1517929948.0,
154,15.0,6.0,2059.0,22.0,11.0,12.0,0.0,7.0,3720003303.0,,1.0,1.0,2,1517912384.0,
155,12.0,6.0,2762.0,22.0,11.0,12.0,0.0,7.0,3719932448.0,,4.0,0.0,,1517909118.0,
156,9.0,9.0,2081.0,22.0,35.0,1.0,0.0,7.0,3716369637.0,,0.0,0.0,,1517729254.0,
157,9.0,1.0,1722.0,22.0,11.0,6.0,0.0,7.0,3716196041.0,,131.0,0.0,,1517721966.0,
158,30.0,17.0,4291.0,22.0,34.0,11.0,1.0,7.0,3715086683.0,,131.0,0.0,,1517669020.0,
159,15.0,5.0,2018.0,22.0,104.0,3.0,0.0,7.0,3714524260.0,,4.0,1.0,,1517650523.0,
160,12.0,1.0,1575.0,22.0,42.0,4.0,0.0,7.0,3714465900.0,,128.0,0.0,,1517648284.0,
161,14.0,7.0,1777.0,22.0,35.0,9.0,0.0,7.0,3713367897.0,,1.0,1.0,,1517591253.0,
162,3.0,3.0,1607.0,4.0,8.0,2.0,0.0,0.0,3713202045.0,2,132.0,0.0,2,1517585400.0,21
163,19.0,6.0,2766.0,4.0,93.0,13.0,0.0,0.0,3713110881.0,,4.0,1.0,2,1517582356.0,
164,21.0,2.0,2314.0,4.0,88.0,9.0,0.0,0.0,3713024881.0,,131.0,0.0,1,1517579525.0,
165,6.0,7.0,2102.0,22.0,49.0,3.0,0.0,7.0,3712436833.0,,131.0,1.0,,1517554569.0,
166,15.0,2.0,2029.0,22.0,106.0,15.0,0.0,7.0,3712386695.0,,131.0,0.0,,1517551813.0,
167,23.0,9.0,2942.0,22.0,112.0,2.0,0.0,7.0,3712325875.0,,129.0,1.0,,1517548098.0,
168,20.0,10.0,3122.0,22.0,53.0,5.0,0.0,7.0,3711661238.0,2,131.0,0.0,,1517504199.0,21
169,5.0,8.0,2362.0,22.0,11.0,4.0,0.0,7.0,3711589993.0,,131.0,1.0,,1517501344.0,
170,8.0,7.0,1884.0,22.0,7.0,0.0,0.0,7.0,3711523035.0,,3.0,0.0,,1517498805.0,
171,12.0,8.0,2485.0,22.0,11.0,8.0,0.0,7.0,3709950856.0,,1.0,1.0,,1517416767.0,
172,16.0,7.0,2119.0,22.0,11.0,6.0,0.0,7.0,3709882267.0,,3.0,1.0,,1517414088.0,
173,10.0,9.0,2773.0,22.0,11.0,4.0,0.0,7.0,3709790511.0,,128.0,1.0,,1517410703.0,
174,18.0,8.0,2927.0,22.0,87.0,5.0,0.0,7.0,3707545971.0,,129.0,0.0,,1517303423.0,
175,30.0,8.0,2541.0,22.0,87.0,4.0,0.0,7.0,3707480996.0,,0.0,1.0,,1517300248.0,
176,21.0,9.0,2686.0,4.0,23.0,13.0,0.0,0.0,3707420434.0,,1.0,1.0,2,1517297099.0,
177,10.0,14.0,4072.0,4.0,43.0,7.0,0.0,0.0,3707339424.0,,0.0,0.0,2,1517292522.0,
178,17.0,11.0,2455.0,4.0,30.0,5.0,0.0,0.0,3706532872.0,,2.0,1.0,1,1517242032.0,
179,18.0,15.0,2581.0,4.0,71.0,4.0,0.0,0.0,3704364966.0,,128.0,1.0,,1517141296.0,
180,12.0,10.0,3490.0,4.0,104.0,4.0,0.0,0.0,3704195766.0,2,128.0,1.0,2,1517135213.0,21
181,27.0,7.0,2786.0,4.0,12.0,4.0,0.0,0.0,3702793923.0,,129.0,1.0,2,1517070164.0,
182,6.0,5.0,1581.0,4.0,114.0,5.0,0.0,0.0,3702733813.0,,129.0,1.0,1,1517068271.0,
183,4.0,5.0,2212.0,22.0,12.0,3.0,0.0,7.0,3699431345.0,,130.0,1.0,,1516923182.0,
184,2.0,4.0,1721.0,22.0,1.0,2.0,0.0,7.0,3699405003.0,,132.0,1.0,,1516920941.0,
185,9.0,8.0,2222.0,22.0,76.0,4.0,0.0,7.0,3699370269.0,1,128.0,1.0,,1516918193.0,21
186,20.0,7.0,3277.0,22.0,33.0,4.0,0.0,7.0,3699311036.0,,129.0,1.0,,1516914126.0,
187,15.0,12.0,2191.0,22.0,16.0,1.0,0.0,7.0,3699264868.0,1,4.0,0.0,,1516911394.0,21
188,12.0,8.0,1762.0,22.0,71.0,1.0,0.0,7.0,3698925015.0,,132.0,1.0,,1516896151.0,
189,21.0,10.0,4221.0,22.0,16.0,5.0,0.0,7.0,3698787620.0,,129.0,1.0,,1516891216.0,
190,5.0,7.0,2111.0,22.0,47.0,2.0,0.0,7.0,3698706940.0,,129.0,1.0,,1516888579.0,
191,9.0,4.0,3304.0,22.0,1.0,14.0,0.0,7.0,3698588143.0,,4.0,1.0,,1516884651.0,
192,11.0,6.0,2346.0,22.0,7.0,3.0,0.0,7.0,3698508597.0,,2.0,0.0,,1516881938.0,
193,8.0,8.0,1958.0,22.0,37.0,1.0,0.0,7.0,3698444838.0,1,0.0,0.0,,1516879399.0,21
194,19.0,6.0,2845.0,22.0,7.0,9.0,0.0,7.0,3697664463.0,,130.0,0.0,,1516831617.0,
195,2.0,4.0,1439.0,22.0,62.0,0.0,0.0,7.0,3697502983.0,1,1.0,0.0,,1516821603.0,21
